"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Tlm_Bil21_Eu";"25/09/2026 16:59:23";638,3;1;46290707899,6181
"Tlm_Dos8_Eu";"25/09/2026 16:59:23";2004,7;1;46290707899,6181
"HMI<->PLC_Real{0}";"25/09/2026 16:59:23";1247;1;46290707899,6181
"Tlm_Bil21_Eu";"25/09/2026 16:59:24";638,3;1;46290707911,2616
"Tlm_Dos8_Eu";"25/09/2026 16:59:24";2004,7;1;46290707911,2616
"HMI<->PLC_Real{0}";"25/09/2026 16:59:24";1247;1;46290707911,2616
"Tlm_Bil21_Eu";"25/09/2026 16:59:25";711,4;1;46290707922,8935
"Tlm_Dos8_Eu";"25/09/2026 16:59:25";2134,9;1;46290707922,8935
"HMI<->PLC_Real{0}";"25/09/2026 16:59:25";1247;1;46290707922,8935
"Tlm_Bil21_Eu";"25/09/2026 16:59:26";746,4;1;46290707934,5255
"Tlm_Dos8_Eu";"25/09/2026 16:59:26";2050,7;1;46290707934,5255
"HMI<->PLC_Real{0}";"25/09/2026 16:59:26";1247;1;46290707934,5255
"Tlm_Bil21_Eu";"25/09/2026 16:59:27";783,5;1;46290707946,1458
"Tlm_Dos8_Eu";"25/09/2026 16:59:27";1899,1;1;46290707946,1458
"HMI<->PLC_Real{0}";"25/09/2026 16:59:27";1247;1;46290707946,1458
"Tlm_Bil21_Eu";"25/09/2026 16:59:28";818,5;1;46290707957,7778
"Tlm_Dos8_Eu";"25/09/2026 16:59:28";1868,5;1;46290707957,7778
"HMI<->PLC_Real{0}";"25/09/2026 16:59:28";1247;1;46290707957,7778
"Tlm_Bil21_Eu";"25/09/2026 16:59:29";844,6;1;46290707969,4097
"Tlm_Dos8_Eu";"25/09/2026 16:59:29";1746,8;1;46290707969,4097
"HMI<->PLC_Real{0}";"25/09/2026 16:59:29";1247;1;46290707969,4097
"Tlm_Bil21_Eu";"25/09/2026 16:59:30";869,1;1;46290707981,0417
"Tlm_Dos8_Eu";"25/09/2026 16:59:30";1777,8;1;46290707981,0417
"HMI<->PLC_Real{0}";"25/09/2026 16:59:30";1247;1;46290707981,0417
"Tlm_Bil21_Eu";"25/09/2026 16:59:31";903,7;1;46290707992,6736
"Tlm_Dos8_Eu";"25/09/2026 16:59:31";1802,7;1;46290707992,6736
"HMI<->PLC_Real{0}";"25/09/2026 16:59:31";1247;1;46290707992,6736
"Tlm_Bil21_Eu";"25/09/2026 16:59:32";939,3;1;46290708004,3056
"Tlm_Dos8_Eu";"25/09/2026 16:59:32";1852,1;1;46290708004,3056
"HMI<->PLC_Real{0}";"25/09/2026 16:59:32";1247;1;46290708004,3056
"Tlm_Bil21_Eu";"25/09/2026 16:59:33";985,5;1;46290708015,9491
"Tlm_Dos8_Eu";"25/09/2026 16:59:33";1843,3;1;46290708015,9491
"HMI<->PLC_Real{0}";"25/09/2026 16:59:33";1247;1;46290708015,9491
"Tlm_Bil21_Eu";"25/09/2026 16:59:34";1014,1;1;46290708027,581
"Tlm_Dos8_Eu";"25/09/2026 16:59:34";1739,9;1;46290708027,581
"HMI<->PLC_Real{0}";"25/09/2026 16:59:34";1247;1;46290708027,581
"Tlm_Bil21_Eu";"25/09/2026 16:59:35";1056,1;1;46290708039,3171
"Tlm_Dos8_Eu";"25/09/2026 16:59:35";1666,1;1;46290708039,3171
"HMI<->PLC_Real{0}";"25/09/2026 16:59:35";1247;1;46290708039,3171
"Tlm_Bil21_Eu";"25/09/2026 16:59:36";1096,8;1;46290708052,1875
"Tlm_Dos8_Eu";"25/09/2026 16:59:36";1501,9;1;46290708052,1875
"HMI<->PLC_Real{0}";"25/09/2026 16:59:36";1247;1;46290708052,1875
"Tlm_Bil21_Eu";"25/09/2026 16:59:37";1132,2;1;46290708063,7963
"Tlm_Dos8_Eu";"25/09/2026 16:59:37";1629,5;1;46290708063,7963
"HMI<->PLC_Real{0}";"25/09/2026 16:59:37";1247;1;46290708063,7963
"Tlm_Bil21_Eu";"25/09/2026 16:59:38";1162,9;1;46290708075,4282
"Tlm_Dos8_Eu";"25/09/2026 16:59:38";1683,5;1;46290708075,4282
"HMI<->PLC_Real{0}";"25/09/2026 16:59:38";1247;1;46290708075,4282
"Tlm_Bil21_Eu";"25/09/2026 16:59:39";1185,5;1;46290708087,0602
"Tlm_Dos8_Eu";"25/09/2026 16:59:39";1668,9;1;46290708087,0602
"HMI<->PLC_Real{0}";"25/09/2026 16:59:39";1247;1;46290708087,0602
"Tlm_Bil21_Eu";"25/09/2026 16:59:40";1203,1;1;46290708098,6806
"Tlm_Dos8_Eu";"25/09/2026 16:59:40";1579,7;1;46290708098,6806
"HMI<->PLC_Real{0}";"25/09/2026 16:59:40";1247;1;46290708098,6806
"Tlm_Bil21_Eu";"25/09/2026 16:59:41";1206,8;1;46290708110,3009
"Tlm_Dos8_Eu";"25/09/2026 16:59:41";1569,2;1;46290708110,3009
"HMI<->PLC_Real{0}";"25/09/2026 16:59:41";1247;1;46290708110,3009
"Tlm_Bil21_Eu";"25/09/2026 16:59:42";1220,2;1;46290708121,9213
"Tlm_Dos8_Eu";"25/09/2026 16:59:42";1555,6;1;46290708121,9213
"HMI<->PLC_Real{0}";"25/09/2026 16:59:42";1247;1;46290708121,9213
"Tlm_Bil21_Eu";"25/09/2026 16:59:43";1225,2;1;46290708133,5301
"Tlm_Dos8_Eu";"25/09/2026 16:59:43";1549,2;1;46290708133,5301
"HMI<->PLC_Real{0}";"25/09/2026 16:59:43";1247;1;46290708133,5301
"Tlm_Bil21_Eu";"25/09/2026 16:59:44";1243,8;1;46290708145,1389
"Tlm_Dos8_Eu";"25/09/2026 16:59:44";1578;1;46290708145,1389
"HMI<->PLC_Real{0}";"25/09/2026 16:59:44";1247;1;46290708145,1389
"Tlm_Bil21_Eu";"25/09/2026 16:59:45";1244,8;1;46290708156,7477
"Tlm_Dos8_Eu";"25/09/2026 16:59:45";1531;1;46290708156,7477
"HMI<->PLC_Real{0}";"25/09/2026 16:59:45";1247;1;46290708156,7477
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 16:59:46";0;1;46290708165,5556
"Tlm_Bil21_Eu";"25/09/2026 17:00:42";0,1;1;46290708821,2037
"Tlm_Dos8_Eu";"25/09/2026 17:00:42";2830,6;1;46290708821,2037
"HMI<->PLC_Real{0}";"25/09/2026 17:00:42";1247;1;46290708821,2037
"Tlm_Bil21_Eu";"25/09/2026 17:00:43";18,7;1;46290708832,8356
"Tlm_Dos8_Eu";"25/09/2026 17:00:43";2680,4;1;46290708832,8356
"HMI<->PLC_Real{0}";"25/09/2026 17:00:43";1247;1;46290708832,8356
"Tlm_Bil21_Eu";"25/09/2026 17:00:44";69;1;46290708844,456
"Tlm_Dos8_Eu";"25/09/2026 17:00:44";2662,2;1;46290708844,456
"HMI<->PLC_Real{0}";"25/09/2026 17:00:44";1247;1;46290708844,456
"Tlm_Bil21_Eu";"25/09/2026 17:00:45";115;1;46290708856,3426
"Tlm_Dos8_Eu";"25/09/2026 17:00:45";2677;1;46290708856,3426
"HMI<->PLC_Real{0}";"25/09/2026 17:00:45";1247;1;46290708856,3426
"Tlm_Bil21_Eu";"25/09/2026 17:00:46";155,6;1;46290708868,7037
"Tlm_Dos8_Eu";"25/09/2026 17:00:46";2641,2;1;46290708868,7037
"HMI<->PLC_Real{0}";"25/09/2026 17:00:46";1247;1;46290708868,7037
"Tlm_Bil21_Eu";"25/09/2026 17:00:47";193;1;46290708881,0185
"Tlm_Dos8_Eu";"25/09/2026 17:00:47";2587,5;1;46290708881,0185
"HMI<->PLC_Real{0}";"25/09/2026 17:00:47";1247;1;46290708881,0185
"Tlm_Bil21_Eu";"25/09/2026 17:00:48";221,2;1;46290708893,3912
"Tlm_Dos8_Eu";"25/09/2026 17:00:48";2533,7;1;46290708893,3912
"HMI<->PLC_Real{0}";"25/09/2026 17:00:48";1247;1;46290708893,3912
"Tlm_Bil21_Eu";"25/09/2026 17:00:49";251,5;1;46290708905,7755
"Tlm_Dos8_Eu";"25/09/2026 17:00:49";2489,1;1;46290708905,7755
"HMI<->PLC_Real{0}";"25/09/2026 17:00:49";1247;1;46290708905,7755
"Tlm_Bil21_Eu";"25/09/2026 17:00:51";327,1;1;46290708918,1481
"Tlm_Dos8_Eu";"25/09/2026 17:00:51";2367,8;1;46290708918,1481
"HMI<->PLC_Real{0}";"25/09/2026 17:00:51";1247;1;46290708918,1481
"Tlm_Bil21_Eu";"25/09/2026 17:00:52";362,3;1;46290708930,5556
"Tlm_Dos8_Eu";"25/09/2026 17:00:52";2338,5;1;46290708930,5556
"HMI<->PLC_Real{0}";"25/09/2026 17:00:52";1247;1;46290708930,5556
"Tlm_Bil21_Eu";"25/09/2026 17:00:53";398,6;1;46290708942,9398
"Tlm_Dos8_Eu";"25/09/2026 17:00:53";2293,9;1;46290708942,9398
"HMI<->PLC_Real{0}";"25/09/2026 17:00:53";1247;1;46290708942,9398
"Tlm_Bil21_Eu";"25/09/2026 17:00:54";438,8;1;46290708955,3356
"Tlm_Dos8_Eu";"25/09/2026 17:00:54";2247,2;1;46290708955,3356
"HMI<->PLC_Real{0}";"25/09/2026 17:00:54";1247;1;46290708955,3356
"Tlm_Bil21_Eu";"25/09/2026 17:00:55";471,6;1;46290708967,7315
"Tlm_Dos8_Eu";"25/09/2026 17:00:55";2151;1;46290708967,7315
"HMI<->PLC_Real{0}";"25/09/2026 17:00:55";1247;1;46290708967,7315
"Tlm_Bil21_Eu";"25/09/2026 17:00:56";512,5;1;46290708980,162
"Tlm_Dos8_Eu";"25/09/2026 17:00:56";2160,9;1;46290708980,162
"HMI<->PLC_Real{0}";"25/09/2026 17:00:56";1247;1;46290708980,162
"Tlm_Bil21_Eu";"25/09/2026 17:00:57";546;1;46290708992,581
"Tlm_Dos8_Eu";"25/09/2026 17:00:57";2120,6;1;46290708992,581
"HMI<->PLC_Real{0}";"25/09/2026 17:00:57";1247;1;46290708992,581
"Tlm_Bil21_Eu";"25/09/2026 17:00:58";572,8;1;46290709004,9421
"Tlm_Dos8_Eu";"25/09/2026 17:00:58";1953,6;1;46290709004,9421
"HMI<->PLC_Real{0}";"25/09/2026 17:00:58";1247;1;46290709004,9421
"Tlm_Bil21_Eu";"25/09/2026 17:00:59";600,2;1;46290709017,3032
"Tlm_Dos8_Eu";"25/09/2026 17:00:59";2174,7;1;46290709017,3032
"HMI<->PLC_Real{0}";"25/09/2026 17:00:59";1247;1;46290709017,3032
"Tlm_Bil21_Eu";"25/09/2026 17:01:00";638,7;1;46290709029,6644
"Tlm_Dos8_Eu";"25/09/2026 17:01:00";1840,4;1;46290709029,6644
"HMI<->PLC_Real{0}";"25/09/2026 17:01:00";1247;1;46290709029,6644
"Tlm_Bil21_Eu";"25/09/2026 17:01:01";685,7;1;46290709042,0023
"Tlm_Dos8_Eu";"25/09/2026 17:01:01";2007,8;1;46290709042,0023
"HMI<->PLC_Real{0}";"25/09/2026 17:01:01";1247;1;46290709042,0023
"Tlm_Bil21_Eu";"25/09/2026 17:01:02";727,3;1;46290709054,2477
"Tlm_Dos8_Eu";"25/09/2026 17:01:02";1958,3;1;46290709054,2477
"HMI<->PLC_Real{0}";"25/09/2026 17:01:02";1247;1;46290709054,2477
"Tlm_Bil21_Eu";"25/09/2026 17:01:03";767;1;46290709066,4815
"Tlm_Dos8_Eu";"25/09/2026 17:01:03";1898,3;1;46290709066,4815
"HMI<->PLC_Real{0}";"25/09/2026 17:01:03";1247;1;46290709066,4815
"Tlm_Bil21_Eu";"25/09/2026 17:01:04";804,3;1;46290709078,669
"Tlm_Dos8_Eu";"25/09/2026 17:01:04";1762,7;1;46290709078,669
"HMI<->PLC_Real{0}";"25/09/2026 17:01:04";1247;1;46290709078,669
"Tlm_Bil21_Eu";"25/09/2026 17:01:05";828,3;1;46290709090,9259
"Tlm_Dos8_Eu";"25/09/2026 17:01:05";1976,6;1;46290709090,9259
"HMI<->PLC_Real{0}";"25/09/2026 17:01:05";1247;1;46290709090,9259
"Tlm_Bil21_Eu";"25/09/2026 17:01:07";914;1;46290709103,2755
"Tlm_Dos8_Eu";"25/09/2026 17:01:07";1986;1;46290709103,2755
"HMI<->PLC_Real{0}";"25/09/2026 17:01:07";1247;1;46290709103,2755
"Tlm_Bil21_Eu";"25/09/2026 17:01:08";960,7;1;46290709115,6019
"Tlm_Dos8_Eu";"25/09/2026 17:01:08";1752,9;1;46290709115,6019
"HMI<->PLC_Real{0}";"25/09/2026 17:01:08";1247;1;46290709115,6019
"Tlm_Bil21_Eu";"25/09/2026 17:01:09";1029,3;1;46290709127,9514
"Tlm_Dos8_Eu";"25/09/2026 17:01:09";1598,5;1;46290709127,9514
"HMI<->PLC_Real{0}";"25/09/2026 17:01:09";1247;1;46290709127,9514
"Tlm_Bil21_Eu";"25/09/2026 17:01:10";1069,8;1;46290709140,3472
"Tlm_Dos8_Eu";"25/09/2026 17:01:10";1530,2;1;46290709140,3472
"HMI<->PLC_Real{0}";"25/09/2026 17:01:10";1247;1;46290709140,3472
"Tlm_Bil21_Eu";"25/09/2026 17:01:11";1124;1;46290709152,7431
"Tlm_Dos8_Eu";"25/09/2026 17:01:11";1620,3;1;46290709152,7431
"HMI<->PLC_Real{0}";"25/09/2026 17:01:11";1247;1;46290709152,7431
"Tlm_Bil21_Eu";"25/09/2026 17:01:12";1146,1;1;46290709165,1042
"Tlm_Dos8_Eu";"25/09/2026 17:01:12";1681,9;1;46290709165,1042
"HMI<->PLC_Real{0}";"25/09/2026 17:01:12";1247;1;46290709165,1042
"Tlm_Bil21_Eu";"25/09/2026 17:01:13";1175,5;1;46290709177,5463
"Tlm_Dos8_Eu";"25/09/2026 17:01:13";1525,3;1;46290709177,5463
"HMI<->PLC_Real{0}";"25/09/2026 17:01:13";1247;1;46290709177,5463
"Tlm_Bil21_Eu";"25/09/2026 17:01:14";1182,1;1;46290709189,8727
"Tlm_Dos8_Eu";"25/09/2026 17:01:14";1593;1;46290709189,8727
"HMI<->PLC_Real{0}";"25/09/2026 17:01:14";1247;1;46290709189,8727
"Tlm_Bil21_Eu";"25/09/2026 17:01:15";1184,7;1;46290709202,1991
"Tlm_Dos8_Eu";"25/09/2026 17:01:15";1593,1;1;46290709202,1991
"HMI<->PLC_Real{0}";"25/09/2026 17:01:15";1247;1;46290709202,1991
"Tlm_Bil21_Eu";"25/09/2026 17:01:16";1195,5;1;46290709214,5486
"Tlm_Dos8_Eu";"25/09/2026 17:01:16";1580,9;1;46290709214,5486
"HMI<->PLC_Real{0}";"25/09/2026 17:01:16";1247;1;46290709214,5486
"Tlm_Bil21_Eu";"25/09/2026 17:01:17";1201,4;1;46290709226,956
"Tlm_Dos8_Eu";"25/09/2026 17:01:17";1575;1;46290709226,956
"HMI<->PLC_Real{0}";"25/09/2026 17:01:17";1247;1;46290709226,956
"Tlm_Bil21_Eu";"25/09/2026 17:01:18";1215,2;1;46290709239,2593
"Tlm_Dos8_Eu";"25/09/2026 17:01:18";1555,8;1;46290709239,2593
"HMI<->PLC_Real{0}";"25/09/2026 17:01:18";1247;1;46290709239,2593
"Tlm_Bil21_Eu";"25/09/2026 17:01:19";1243,1;1;46290709251,5856
"Tlm_Dos8_Eu";"25/09/2026 17:01:19";1556,6;1;46290709251,5856
"HMI<->PLC_Real{0}";"25/09/2026 17:01:19";1247;1;46290709251,5856
"Tlm_Bil21_Eu";"25/09/2026 17:01:20";1242,5;1;46290709263,9699
"Tlm_Dos8_Eu";"25/09/2026 17:01:20";1538,1;1;46290709263,9699
"HMI<->PLC_Real{0}";"25/09/2026 17:01:20";1247;1;46290709263,9699
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 17:01:21";0;1;46290709265,1389
"Tlm_Bil21_Eu";"25/09/2026 17:02:08";-0,4;1;46290709811,6782
"Tlm_Dos8_Eu";"25/09/2026 17:02:08";2746,5;1;46290709811,6782
"HMI<->PLC_Real{0}";"25/09/2026 17:02:08";1247;1;46290709811,6782
"Tlm_Bil21_Eu";"25/09/2026 17:02:09";8,3;1;46290709823,2986
"Tlm_Dos8_Eu";"25/09/2026 17:02:09";2852;1;46290709823,2986
"HMI<->PLC_Real{0}";"25/09/2026 17:02:09";1247;1;46290709823,2986
"Tlm_Bil21_Eu";"25/09/2026 17:02:10";65,9;1;46290709834,9074
"Tlm_Dos8_Eu";"25/09/2026 17:02:10";2672;1;46290709834,9074
"HMI<->PLC_Real{0}";"25/09/2026 17:02:10";1247;1;46290709834,9074
"Tlm_Bil21_Eu";"25/09/2026 17:02:11";99,4;1;46290709846,5162
"Tlm_Dos8_Eu";"25/09/2026 17:02:11";2691,1;1;46290709846,5162
"HMI<->PLC_Real{0}";"25/09/2026 17:02:11";1247;1;46290709846,5162
"Tlm_Bil21_Eu";"25/09/2026 17:02:12";145,4;1;46290709858,125
"Tlm_Dos8_Eu";"25/09/2026 17:02:12";2569,9;1;46290709858,125
"HMI<->PLC_Real{0}";"25/09/2026 17:02:12";1247;1;46290709858,125
"Tlm_Bil21_Eu";"25/09/2026 17:02:13";194,9;1;46290709869,7454
"Tlm_Dos8_Eu";"25/09/2026 17:02:13";2485,9;1;46290709869,7454
"HMI<->PLC_Real{0}";"25/09/2026 17:02:13";1247;1;46290709869,7454
"Tlm_Bil21_Eu";"25/09/2026 17:02:14";238,7;1;46290709881,3657
"Tlm_Dos8_Eu";"25/09/2026 17:02:14";2400,5;1;46290709881,3657
"HMI<->PLC_Real{0}";"25/09/2026 17:02:14";1247;1;46290709881,3657
"Tlm_Bil21_Eu";"25/09/2026 17:02:15";285,4;1;46290709892,9977
"Tlm_Dos8_Eu";"25/09/2026 17:02:15";2333,2;1;46290709892,9977
"HMI<->PLC_Real{0}";"25/09/2026 17:02:15";1247;1;46290709892,9977
"Tlm_Bil21_Eu";"25/09/2026 17:02:16";321,8;1;46290709904,5949
"Tlm_Dos8_Eu";"25/09/2026 17:02:16";2355,5;1;46290709904,5949
"HMI<->PLC_Real{0}";"25/09/2026 17:02:16";1247;1;46290709904,5949
"Tlm_Bil21_Eu";"25/09/2026 17:02:17";357,7;1;46290709916,2037
"Tlm_Dos8_Eu";"25/09/2026 17:02:17";2476,7;1;46290709916,2037
"HMI<->PLC_Real{0}";"25/09/2026 17:02:17";1247;1;46290709916,2037
"Tlm_Bil21_Eu";"25/09/2026 17:02:18";392;1;46290709927,8241
"Tlm_Dos8_Eu";"25/09/2026 17:02:18";2276,9;1;46290709927,8241
"HMI<->PLC_Real{0}";"25/09/2026 17:02:18";1247;1;46290709927,8241
"Tlm_Bil21_Eu";"25/09/2026 17:02:19";431,8;1;46290709939,4444
"Tlm_Dos8_Eu";"25/09/2026 17:02:19";2075,8;1;46290709939,4444
"HMI<->PLC_Real{0}";"25/09/2026 17:02:19";1247;1;46290709939,4444
"Tlm_Bil21_Eu";"25/09/2026 17:02:20";475,8;1;46290709951,0532
"Tlm_Dos8_Eu";"25/09/2026 17:02:20";2116,9;1;46290709951,0532
"HMI<->PLC_Real{0}";"25/09/2026 17:02:20";1247;1;46290709951,0532
"Tlm_Bil21_Eu";"25/09/2026 17:02:21";522,1;1;46290709962,6736
"Tlm_Dos8_Eu";"25/09/2026 17:02:21";2126;1;46290709962,6736
"HMI<->PLC_Real{0}";"25/09/2026 17:02:21";1247;1;46290709962,6736
"Tlm_Bil21_Eu";"25/09/2026 17:02:22";554,3;1;46290709974,2708
"Tlm_Dos8_Eu";"25/09/2026 17:02:22";2049,2;1;46290709974,2708
"HMI<->PLC_Real{0}";"25/09/2026 17:02:22";1247;1;46290709974,2708
"Tlm_Bil21_Eu";"25/09/2026 17:02:23";570,7;1;46290709985,8912
"Tlm_Dos8_Eu";"25/09/2026 17:02:23";1990,9;1;46290709985,8912
"HMI<->PLC_Real{0}";"25/09/2026 17:02:23";1247;1;46290709985,8912
"Tlm_Bil21_Eu";"25/09/2026 17:02:24";598,7;1;46290709997,5116
"Tlm_Dos8_Eu";"25/09/2026 17:02:24";1957;1;46290709997,5116
"HMI<->PLC_Real{0}";"25/09/2026 17:02:24";1247;1;46290709997,5116
"Tlm_Bil21_Eu";"25/09/2026 17:02:25";623;1;46290710009,1319
"Tlm_Dos8_Eu";"25/09/2026 17:02:25";2065,8;1;46290710009,1319
"HMI<->PLC_Real{0}";"25/09/2026 17:02:25";1247;1;46290710009,1319
"Tlm_Bil21_Eu";"25/09/2026 17:02:26";650,6;1;46290710020,7292
"Tlm_Dos8_Eu";"25/09/2026 17:02:26";2126,9;1;46290710020,7292
"HMI<->PLC_Real{0}";"25/09/2026 17:02:26";1247;1;46290710020,7292
"Tlm_Bil21_Eu";"25/09/2026 17:02:27";676,6;1;46290710032,3495
"Tlm_Dos8_Eu";"25/09/2026 17:02:27";2112,3;1;46290710032,3495
"HMI<->PLC_Real{0}";"25/09/2026 17:02:27";1247;1;46290710032,3495
"Tlm_Bil21_Eu";"25/09/2026 17:02:28";711,6;1;46290710043,9815
"Tlm_Dos8_Eu";"25/09/2026 17:02:28";1977,3;1;46290710043,9815
"HMI<->PLC_Real{0}";"25/09/2026 17:02:28";1247;1;46290710043,9815
"Tlm_Bil21_Eu";"25/09/2026 17:02:29";751,1;1;46290710055,6019
"Tlm_Dos8_Eu";"25/09/2026 17:02:29";1770,4;1;46290710055,6019
"HMI<->PLC_Real{0}";"25/09/2026 17:02:29";1247;1;46290710055,6019
"Tlm_Bil21_Eu";"25/09/2026 17:02:30";795,9;1;46290710067,2106
"Tlm_Dos8_Eu";"25/09/2026 17:02:30";1767,6;1;46290710067,2106
"HMI<->PLC_Real{0}";"25/09/2026 17:02:30";1247;1;46290710067,2106
"Tlm_Bil21_Eu";"25/09/2026 17:02:31";833,3;1;46290710078,8426
"Tlm_Dos8_Eu";"25/09/2026 17:02:31";1847;1;46290710078,8426
"HMI<->PLC_Real{0}";"25/09/2026 17:02:31";1247;1;46290710078,8426
"Tlm_Bil21_Eu";"25/09/2026 17:02:32";868,1;1;46290710090,4398
"Tlm_Dos8_Eu";"25/09/2026 17:02:32";1737,4;1;46290710090,4398
"HMI<->PLC_Real{0}";"25/09/2026 17:02:32";1247;1;46290710090,4398
"Tlm_Bil21_Eu";"25/09/2026 17:02:33";906,2;1;46290710102,0718
"Tlm_Dos8_Eu";"25/09/2026 17:02:33";1749,2;1;46290710102,0718
"HMI<->PLC_Real{0}";"25/09/2026 17:02:33";1247;1;46290710102,0718
"Tlm_Bil21_Eu";"25/09/2026 17:02:34";965,7;1;46290710113,6806
"Tlm_Dos8_Eu";"25/09/2026 17:02:34";1640,6;1;46290710113,6806
"HMI<->PLC_Real{0}";"25/09/2026 17:02:34";1247;1;46290710113,6806
"Tlm_Bil21_Eu";"25/09/2026 17:02:35";999,2;1;46290710125,3009
"Tlm_Dos8_Eu";"25/09/2026 17:02:35";1539,1;1;46290710125,3009
"HMI<->PLC_Real{0}";"25/09/2026 17:02:35";1247;1;46290710125,3009
"Tlm_Bil21_Eu";"25/09/2026 17:02:36";1049,8;1;46290710136,9097
"Tlm_Dos8_Eu";"25/09/2026 17:02:36";1574,2;1;46290710136,9097
"HMI<->PLC_Real{0}";"25/09/2026 17:02:36";1247;1;46290710136,9097
"Tlm_Bil21_Eu";"25/09/2026 17:02:37";1102,8;1;46290710148,5417
"Tlm_Dos8_Eu";"25/09/2026 17:02:37";1556,7;1;46290710148,5417
"HMI<->PLC_Real{0}";"25/09/2026 17:02:37";1247;1;46290710148,5417
"Tlm_Bil21_Eu";"25/09/2026 17:02:38";1126,6;1;46290710160,162
"Tlm_Dos8_Eu";"25/09/2026 17:02:38";1432,3;1;46290710160,162
"HMI<->PLC_Real{0}";"25/09/2026 17:02:38";1247;1;46290710160,162
"Tlm_Bil21_Eu";"25/09/2026 17:02:39";1154;1;46290710171,8056
"Tlm_Dos8_Eu";"25/09/2026 17:02:39";1505,4;1;46290710171,8056
"HMI<->PLC_Real{0}";"25/09/2026 17:02:39";1247;1;46290710171,8056
"Tlm_Bil21_Eu";"25/09/2026 17:02:40";1161,9;1;46290710183,4028
"Tlm_Dos8_Eu";"25/09/2026 17:02:40";1554,7;1;46290710183,4028
"HMI<->PLC_Real{0}";"25/09/2026 17:02:40";1247;1;46290710183,4028
"Tlm_Bil21_Eu";"25/09/2026 17:02:41";1181,2;1;46290710195
"Tlm_Dos8_Eu";"25/09/2026 17:02:41";1477,5;1;46290710195
"HMI<->PLC_Real{0}";"25/09/2026 17:02:41";1247;1;46290710195
"Tlm_Bil21_Eu";"25/09/2026 17:02:42";1197,1;1;46290710206,6204
"Tlm_Dos8_Eu";"25/09/2026 17:02:42";1460,4;1;46290710206,6204
"HMI<->PLC_Real{0}";"25/09/2026 17:02:42";1247;1;46290710206,6204
"Tlm_Bil21_Eu";"25/09/2026 17:02:43";1207,8;1;46290710218,2292
"Tlm_Dos8_Eu";"25/09/2026 17:02:43";1451,6;1;46290710218,2292
"HMI<->PLC_Real{0}";"25/09/2026 17:02:43";1247;1;46290710218,2292
"Tlm_Bil21_Eu";"25/09/2026 17:02:44";1229;1;46290710229,8611
"Tlm_Dos8_Eu";"25/09/2026 17:02:44";1429,7;1;46290710229,8611
"HMI<->PLC_Real{0}";"25/09/2026 17:02:44";1247;1;46290710229,8611
"Tlm_Bil21_Eu";"25/09/2026 17:02:45";1239,5;1;46290710241,4815
"Tlm_Dos8_Eu";"25/09/2026 17:02:45";1437,5;1;46290710241,4815
"HMI<->PLC_Real{0}";"25/09/2026 17:02:45";1247;1;46290710241,4815
"Tlm_Bil21_Eu";"25/09/2026 17:02:46";1248,1;1;46290710253,1134
"Tlm_Dos8_Eu";"25/09/2026 17:02:46";1414,2;1;46290710253,1134
"HMI<->PLC_Real{0}";"25/09/2026 17:02:46";1247;1;46290710253,1134
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 17:02:47";0;1;46290710260,8102
"Tlm_Bil21_Eu";"25/09/2026 17:03:24";0,1;1;46290710694,5486
"Tlm_Dos8_Eu";"25/09/2026 17:03:24";2735,1;1;46290710694,5486
"HMI<->PLC_Real{0}";"25/09/2026 17:03:24";1247;1;46290710694,5486
"Tlm_Bil21_Eu";"25/09/2026 17:03:25";2,5;1;46290710706,169
"Tlm_Dos8_Eu";"25/09/2026 17:03:25";2723,3;1;46290710706,169
"HMI<->PLC_Real{0}";"25/09/2026 17:03:25";1247;1;46290710706,169
"Tlm_Bil21_Eu";"25/09/2026 17:03:26";32,3;1;46290710717,7778
"Tlm_Dos8_Eu";"25/09/2026 17:03:26";2517,6;1;46290710717,7778
"HMI<->PLC_Real{0}";"25/09/2026 17:03:26";1247;1;46290710717,7778
"Tlm_Bil21_Eu";"25/09/2026 17:03:27";77;1;46290710729,3982
"Tlm_Dos8_Eu";"25/09/2026 17:03:27";2676,8;1;46290710729,3982
"HMI<->PLC_Real{0}";"25/09/2026 17:03:27";1247;1;46290710729,3982
"Tlm_Bil21_Eu";"25/09/2026 17:03:28";102,7;1;46290710741,0069
"Tlm_Dos8_Eu";"25/09/2026 17:03:28";2520;1;46290710741,0069
"HMI<->PLC_Real{0}";"25/09/2026 17:03:28";1247;1;46290710741,0069
"Tlm_Bil21_Eu";"25/09/2026 17:03:29";140,8;1;46290710752,6273
"Tlm_Dos8_Eu";"25/09/2026 17:03:29";2516,4;1;46290710752,6273
"HMI<->PLC_Real{0}";"25/09/2026 17:03:29";1247;1;46290710752,6273
"Tlm_Bil21_Eu";"25/09/2026 17:03:30";170,7;1;46290710764,2708
"Tlm_Dos8_Eu";"25/09/2026 17:03:30";2460,9;1;46290710764,2708
"HMI<->PLC_Real{0}";"25/09/2026 17:03:30";1247;1;46290710764,2708
"Tlm_Bil21_Eu";"25/09/2026 17:03:31";203,3;1;46290710775,8796
"Tlm_Dos8_Eu";"25/09/2026 17:03:31";2411,3;1;46290710775,8796
